"MonitoringLocationIdentifier","OrganizationIdentifier.x","MonitoringLocationName","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","OrganizationIdentifier.y","ActivityStartDate","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","TotalN","Year","Month","Date"
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2008-06-26","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.7,"mg/l",1.35,2008,6,2008-06-26
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2003-04-04","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.8,"mg/l","",NA,"",0.8,2003,4,2003-04-04
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2015-08-11","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.6,"mg/l",0.8,2015,8,2015-08-11
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2012-08-06","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.1,"mg/l",0.55,2012,8,2012-08-06
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2014-08-05","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.4,"mg/l",0.7,2014,8,2014-08-05
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2011-06-24","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.4,"mg/l",0.7,2011,6,2011-06-24
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2003-04-04","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.91,"mg/l","",NA,"",0.91,2003,4,2003-04-04
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2008-08-04","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.8,"mg/l",1.4,2008,8,2008-08-04
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2010-10-15","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.94,"mg/l",0.47,2010,10,2010-10-15
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2014-04-29","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2014,4,2014-04-29
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2017-04-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.99,"mg/l","",NA,"",0.99,2017,4,2017-04-05
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1997-04-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.65,"mg/l","",NA,"",0.65,1997,4,1997-04-22
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1994-09-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.35,"mg/l",0.175,1994,9,1994-09-23
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1999-08-25","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.53,"mg/l",0.265,1999,8,1999-08-25
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2009-04-21","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2009,4,2009-04-21
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2016-10-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2016,10,2016-10-17
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2013-10-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.6,"mg/l","",NA,"",0.6,2013,10,2013-10-18
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2015-04-14","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.93,"mg/l","",NA,"",0.93,2015,4,2015-04-14
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2013-08-14","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1,"mg/l",0.5,2013,8,2013-08-14
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2014-06-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.99,"mg/l","",NA,"",0.99,2014,6,2014-06-18
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2012-04-10","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2012,4,2012-04-10
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2016-06-03","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.4,"mg/l",0.7,2016,6,2016-06-03
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2013-04-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.89,"mg/l","",NA,"",0.89,2013,4,2013-04-17
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2009-10-09","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.8,"mg/l",1.4,2009,10,2009-10-09
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2008-10-20","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.83,"mg/l","",NA,"",0.83,2008,10,2008-10-20
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2015-06-03","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.73,"mg/l","",NA,"",0.73,2015,6,2015-06-03
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1989-08-23","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.7,"mg/l","",NA,"",0.7,1989,8,1989-08-23
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1998-06-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.6,"mg/l",0.3,1998,6,1998-06-23
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1998-04-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.6,"mg/l","",NA,"",0.6,1998,4,1998-04-16
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2003-08-15","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.7,"mg/l",0.85,2003,8,2003-08-15
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2006-04-07","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.87,"mg/l","",NA,"",0.87,2006,4,2006-04-07
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2007-04-13","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.99,"mg/l","",NA,"",0.99,2007,4,2007-04-13
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2013-08-14","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.86,"mg/l",0.43,2013,8,2013-08-14
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1994-04-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.69,"mg/l","",NA,"",0.69,1994,4,1994-04-28
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2008-10-20","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",3.5,"mg/l",1.75,2008,10,2008-10-20
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1999-10-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.95,"mg/l","",NA,"",0.95,1999,10,1999-10-28
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2008-10-20","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.86,"mg/l","",NA,"",0.86,2008,10,2008-10-20
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1989-06-28","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",3.5,"mg/l NO3",0.395325,1989,6,1989-06-28
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2006-06-09","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.73,"mg/l","",NA,"",0.73,2006,6,2006-06-09
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2006-10-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.55,"mg/l","",NA,"",0.55,2006,10,2006-10-27
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2002-06-21","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.6,"mg/l",0.8,2002,6,2002-06-21
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2008-06-26","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1,"mg/l",0.5,2008,6,2008-06-26
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2011-06-24","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.62,"mg/l","",NA,"",0.62,2011,6,2011-06-24
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2009-08-07","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.59,"mg/l",0.295,2009,8,2009-08-07
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2006-08-04","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.77,"mg/l",0.385,2006,8,2006-08-04
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2008-08-04","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.7,"mg/l",0.35,2008,8,2008-08-04
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2014-08-05","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.65,"mg/l",0.325,2014,8,2014-08-05
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2011-04-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2011,4,2011-04-22
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2013-10-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.6,"mg/l","",NA,"",2.6,2013,10,2013-10-18
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2016-06-03","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.89,"mg/l",0.445,2016,6,2016-06-03
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2006-10-27","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.7,"mg/l",1.35,2006,10,2006-10-27
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1991-08-28","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.2,"mg/l",0.6,1991,8,1991-08-28
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1996-10-30","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.59,"mg/l","",NA,"",0.59,1996,10,1996-10-30
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2002-08-16","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.1,"mg/l",1.05,2002,8,2002-08-16
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2002-08-16","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.67,"mg/l",0.335,2002,8,2002-08-16
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2006-06-09","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.72,"mg/l","",NA,"",0.72,2006,6,2006-06-09
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2016-10-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.91,"mg/l","",NA,"",0.91,2016,10,2016-10-17
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2004-04-08","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.74,"mg/l","",NA,"",0.74,2004,4,2004-04-08
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2009-08-07","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.8,"mg/l",0.9,2009,8,2009-08-07
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2011-04-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2011,4,2011-04-22
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2000-09-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.81,"mg/l","",NA,"",0.81,2000,9,2000-09-27
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2003-06-27","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.89,"mg/l",0.445,2003,6,2003-06-27
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2002-04-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2002,4,2002-04-18
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2001-11-01","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.6,"mg/l",1.3,2001,11,2001-11-01
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1993-11-15","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.67,"mg/l","",NA,"",0.67,1993,11,1993-11-15
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2014-10-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.1,"mg/l","",NA,"",2.1,2014,10,2014-10-22
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1989-09-13","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1,"mg/l",0.5,1989,9,1989-09-13
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1989-10-12","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.1,"mg/l","",NA,"",2.1,1989,10,1989-10-12
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1991-11-19","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.4,"mg/l",0.7,1991,11,1991-11-19
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2002-10-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.3,"mg/l","",NA,"",1.3,2002,10,2002-10-17
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1993-10-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.45,"mg/l","",NA,"",0.45,1993,10,1993-10-27
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2001-11-01","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.7,"mg/l","",NA,"",0.7,2001,11,2001-11-01
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2003-06-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2003,6,2003-06-27
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2012-06-11","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.2,"mg/l",0.6,2012,6,2012-06-11
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1991-06-24","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",4.2,"mg/l NO3",0.47439,1991,6,1991-06-24
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2011-10-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.9,"mg/l","",NA,"",2.9,2011,10,2011-10-19
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2005-06-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.75,"mg/l","",NA,"",0.75,2005,6,2005-06-17
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2003-08-15","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.42,"mg/l",0.21,2003,8,2003-08-15
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","1991-04-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",4.5,"mg/l NO3","",NA,"",1.01655,1991,4,1991-04-16
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2014-10-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.65,"mg/l","",NA,"",0.65,2014,10,2014-10-22
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2002-04-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.81,"mg/l","",NA,"",0.81,2002,4,2002-04-18
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2016-08-16","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.4,"mg/l",1.2,2016,8,2016-08-16
"USGS-0209684980","USGS-NC","CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",31.4,"sq mi",35.95,-79.2411111,"USGS-NC","2009-04-21","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2009,4,2009-04-21
